timestamp,symbol,current_price
2025-08-20 17:00:21,NVDA,175.64
2025-08-20 17:05:03,NVDA,175.64,182.01,182.5,175.49,183191247
2025-08-20 17:09:32,NVDA,175.64,182.01,182.5,175.49,183191247
